state,prob,load
c,2.134874308584722e-11,109113.39421613394
c,1.1212905604018886e-13,109113.39421613394
c,4.2702863389115775e-07,109113.39421613394
c,6.907847052185778e-09,109113.39421613394
c,6.289169879325485e-11,109113.39421613394
c,2.8310340183246296e-13,109113.39421613394
c,2.601860183120558e-08,109113.39421613394
c,2.3670146398480085e-10,109113.39421613394
c,9.333228634389457e-13,109113.39421613394
c,8.116773225763652e-10,109113.39421613394
c,3.199460228003881e-12,109113.39421613394
t,0.21826591422503713,104748.85844748857
t,0.051100979997333255,104748.85844748857
t,0.010918604450017605,104748.85844748857
t,0.002097346164298061,104748.85844748857
t,0.00035506714965279074,104748.85844748857
t,5.154656118998985e-05,104748.85844748857
t,6.165598416388307e-06,104748.85844748857
t,5.70160198901104e-07,104748.85844748857
t,3.6268117419024914e-08,104748.85844748857
t,1.1914076045171917e-09,104748.85844748857
t,0.009804420941560782,104748.85844748857
c,0.0036249166017372422,104748.85844748857
c,0.0009273953372821719,104748.85844748857
c,0.0001930174744989091,104748.85844748857
c,3.388111995117349e-05,104748.85844748857
c,4.997151587950166e-06,104748.85844748857
c,6.015969634658863e-07,104748.85844748857
c,5.57617158307086e-08,104748.85844748857
c,3.5492177547641335e-09,104748.85844748857
c,1.1659180435344418e-10,104748.85844748857
c,0.006351548996466653,104748.85844748857
c,0.0016788676333014743,104748.85844748857
c,0.00018802181215372277,104748.85844748857
c,1.780666091454053e-05,104748.85844748857
c,1.402349679428816e-06,104748.85844748857
c,8.880335444771958e-08,104748.85844748857
c,4.258625521669224e-09,104748.85844748857
c,1.3787981867352528e-10,104748.85844748857
c,2.264799459084088e-12,104748.85844748857
c,0.0016841901879366267,104748.85844748857
c,0.00020270836316877566,104748.85844748857
c,1.3523555602409226e-05,104748.85844748857
c,7.394833544983881e-07,104748.85844748857
c,3.211202564273874e-08,104748.85844748857
c,1.044766060123714e-09,104748.85844748857
c,2.2736272500128996e-11,104748.85844748857
c,2.4896751327219135e-13,104748.85844748857
c,0.0003221710574744952,104748.85844748857
c,2.238653577107258e-05,104748.85844748857
c,9.460308114141169e-07,104748.85844748857
c,3.145805607673857e-08,104748.85844748857
c,7.775345645111287e-10,104748.85844748857
c,1.276651701020981e-11,104748.85844748857
c,1.0488832025146166e-13,104748.85844748857
c,4.942382307050741e-05,104748.85844748857
c,2.1391444202491575e-06,104748.85844748857
c,5.7860798678352476e-08,104748.85844748857
c,1.1559920728987372e-09,104748.85844748857
c,1.5258003194240644e-11,104748.85844748857
c,1.0004150285958247e-13,104748.85844748857
c,6.054609829088398e-06,104748.85844748857
c,1.658954006146518e-07,104748.85844748857
c,2.784519760601345e-09,104748.85844748857
c,3.074532295421761e-11,104748.85844748857
c,1.6861512186494565e-13,104748.85844748857
c,5.635299097361823e-07,104748.85844748857
c,9.505086393749723e-09,104748.85844748857
c,9.017790810958437e-11,104748.85844748857
c,4.228700722919143e-13,104748.85844748857
c,3.568742254489443e-08,104748.85844748857
c,3.383192614947461e-10,104748.85844748857
c,1.3893886041671522e-12,104748.85844748857
c,1.1584379636109254e-09,104748.85844748857
c,4.757292216411857e-12,104748.85844748857
t,0.22282922046593556,100720.05619950825
t,0.053808208351122086,100720.05619950825
t,0.011868178006874314,100720.05619950825
t,0.0023554263243231316,100720.05619950825
t,0.00041238167238798196,100720.05619950825
t,6.19739281518053e-05,100720.05619950825
t,7.68178737406422e-06,100720.05619950825
t,7.369663172981933e-07,100720.05619950825
t,4.8691923680566074e-08,100720.05619950825
t,1.6635110164364697e-09,100720.05619950825
t,0.010636880049341005,100720.05619950825
c,0.004069548991522037,100720.05619950825
c,0.0010770325661611582,100720.05619950825
c,0.0002318996383910213,100720.05619950825
c,4.2127454392032124e-05,100720.05619950825
c,6.434483695338597e-06,100720.05619950825
c,8.028801331575949e-07,100720.05619950825
c,7.721030547856375e-08,100720.05619950825
c,5.104599562488765e-09,100720.05619950825
c,1.74393612831919e-10,100720.05619950825
c,0.006953732689696113,100720.05619950825
c,0.001911220235441504,100720.05619950825
c,0.00022234617632255378,100720.05619950825
c,2.1865169734628515e-05,100720.05619950825
c,1.7879506753817886e-06,100720.05619950825
c,1.1758274011397507e-07,100720.05619950825
c,5.8581198780771615e-09,100720.05619950825
c,1.971406232703643e-10,100720.05619950825
c,3.3673341892637154e-12,100720.05619950825
c,0.0019085289301620234,100720.05619950825
c,0.00023921389498795728,100720.05619950825
c,1.6602632193656042e-05,100720.05619950825
c,9.439695777754831e-07,100720.05619950825
c,4.2613622183024225e-08,100720.05619950825
c,1.4412914533731835e-09,100720.05619950825
c,3.261161393014467e-11,100720.05619950825
c,3.714112351005383e-13,100720.05619950825
c,0.0003777584031178522,100720.05619950825
c,2.7348463709594983e-05,100720.05619950825
c,1.2029790539755392e-06,100720.05619950825
c,4.161540293617927e-08,100720.05619950825
c,1.0697720209673633e-09,100720.05619950825
c,1.8266574017267168e-11,100720.05619950825
c,1.5580245427138095e-13,100720.05619950825
c,5.9984176170001235e-05,100720.05619950825
c,2.7049036845257224e-06,100720.05619950825
c,7.616148785423438e-08,100720.05619950825
c,1.5831380650865867e-09,100720.05619950825
c,2.1733908076027042e-11,100720.05619950825
c,1.4827548910911759e-13,100720.05619950825
c,7.611193840366751e-06,100720.05619950825
c,2.172077046766474e-07,100720.05619950825
c,3.794412596624941e-09,100720.05619950825
c,4.3583881295661264e-11,100720.05619950825
c,2.4792667918660527e-13,100720.05619950825
c,7.343898531381177e-07,100720.05619950825
c,1.2894985640474893e-08,100720.05619950825
c,1.2728138421708168e-10,100720.05619950825
c,6.212391712168142e-13,100720.05619950825
c,4.826183818730512e-08,100720.05619950825
c,4.7600796915237e-10,100720.05619950825
c,2.0325963134837366e-12,100720.05619950825
c,1.6275148867483935e-09,100720.05619950825
c,6.950362160806911e-12,100720.05619950825
t,0.22712748778195516,96989.68374767462
t,0.05648925483847767,96989.68374767462
t,0.01284339939830488,96989.68374767462
t,0.0026298054421183548,96989.68374767462
t,0.0004754596394168642,96989.68374767462
t,7.386014459605239e-05,96989.68374767462
t,9.473353891890912e-06,96989.68374767462
t,9.414830748760705e-07,96989.68374767462
t,6.451500959847589e-08,96989.68374767462
t,2.2888636055928835e-09,96989.68374767462
t,0.011490430483437404,96989.68374767462
c,0.004542575781839139,96989.68374767462
c,0.001241880308682275,96989.68374767462
c,0.00027622794741482236,96989.68374767462
c,5.185728117018326e-05,96989.68374767462
c,8.190495232438325e-06,96989.68374767462
c,1.057705733826901e-06,96989.68374767462
c,1.0537649764493645e-07,96989.68374767462
c,7.2256692278810375e-09,96989.68374767462
c,2.5635215651631515e-10,96989.68374767462
c,0.007579673958829894,96989.68374767462
c,0.0021629503763215376,96989.68374767462
c,0.0002610042871175524,96989.68374767462
c,2.661203098501541e-05,96989.68374767462
c,2.2561535666862365e-06,96989.68374767462
c,1.5386168511488663e-07,96989.68374767462
c,7.952026467861195e-09,96989.68374767462
c,2.777402335896184e-10,96989.68374767462
c,4.92675344965221e-12,96989.68374767462
c,0.002150241061575811,96989.68374767462
c,0.0002802370317095543,96989.68374767462
c,2.0203980333494825e-05,96989.68374767462
c,1.1926547779528979e-06,96989.68374767462
c,5.588711107437638e-08,96989.68374767462
c,1.9621098495958833e-09,96989.68374767462
c,4.609120897447472e-11,96989.68374767462
c,5.452097107117027e-13,96989.68374767462
c,0.00043974756462745145,96989.68374767462
c,3.3119647192533797e-05,96989.68374767462
c,1.5141428688532355e-06,96989.68374767462
c,5.441076257606259e-08,96989.68374767462
c,1.452532386037042e-09,96989.68374767462
c,2.5754434175573326e-11,96989.68374767462
c,2.28501245702617e-13,96989.68374767462
c,7.217271502286265e-05,96989.68374767462
c,3.3856925510432692e-06,96989.68374767462
c,9.908807567862721e-08,96989.68374767462
c,2.1397902200126495e-09,96989.68374767462
c,3.050982209928943e-11,96989.68374767462
c,2.1671033023640263e-13,96989.68374767462
c,9.471611191226581e-06,96989.68374767462
c,2.8110715172280365e-07,96989.68374767462
c,5.103263478467568e-09,96989.68374767462
c,6.088935605719215e-11,96989.68374767462
c,3.599516518182355e-13,96989.68374767462
c,9.460293096605343e-07,96989.68374767462
c,1.726665404579164e-08,96989.68374767462
c,1.7705504597176347e-10,96989.68374767462
c,8.973481679941386e-13,96989.68374767462
c,6.442003972102761e-08,96989.68374767462
c,6.600651830668269e-10,96989.68374767462
c,2.927283415665727e-12,96989.68374767462
c,2.253530889673172e-09,96989.68374767462
c,9.993388928875024e-12,96989.68374767462
t,0.23116782179546455,93525.76647097194
t,0.05913931042286456,93525.76647097194
t,0.013841923680304347,93525.76647097194
t,0.0029202527559405445,93525.76647097194
t,0.0005444876823369055,93525.76647097194
t,8.7314110960926e-05,93525.76647097194
t,1.1572515149931017e-05,93525.76647097194
t,1.189779218244147e-06,93525.76647097194
t,8.444192671486217e-08,93525.76647097194
t,3.10678745230053e-09,93525.76647097194
t,0.012363101920423197,93525.76647097194
c,0.005043726152202069,93525.76647097194
c,0.001422491901083782,93525.76647097194
c,0.00032642087656803605,93525.76647097194
c,6.324360119887122e-05,93525.76647097194
c,1.0315346698474073e-05,93525.76647097194
c,1.376786967813813e-06,93525.76647097194
c,1.4190805003831686e-07,93525.76647097194
c,1.0078455665082225e-08,93525.76647097194
c,3.7080668570388386e-10,93525.76647097194
c,0.008228435566564565,93525.76647097194
c,0.002434507120230558,93525.76647097194
c,0.00030429597452184994,93525.76647097194
c,3.2124683739379045e-05,93525.76647097194
c,2.8198327313502802e-06,93525.76647097194
c,1.9914276485483162e-07,93525.76647097194
c,1.0662263308369724e-08,93525.76647097194
c,3.85973558669761e-10,93525.76647097194
c,7.1003619650511496e-12,93525.76647097194
c,0.002409586908440939,93525.76647097194
c,0.000326078660196856,93525.76647097194
c,2.4386596119396406e-05,93525.76647097194
c,1.4925396657240741e-06,93525.76647097194
c,7.249889272253895e-08,93525.76647097194
c,2.638484105678407e-09,93525.76647097194
c,6.42583304275024e-11,93525.76647097194
c,7.880883445832154e-13,93525.76647097194
c,0.0005084955416448343,93525.76647097194
c,3.978550695506872e-05,93525.76647097194
c,1.8878100614926063e-06,93525.76647097194
c,7.037161761647148e-08,93525.76647097194
c,1.948246133864906e-09,93525.76647097194
c,3.5821510688260894e-11,93525.76647097194
c,3.295176631556984e-13,93525.76647097194
c,8.614392634162527e-05,93525.76647097194
c,4.198106483667766e-06,93525.76647097194
c,1.2753090439590609e-07,93525.76647097194
c,2.8571443214803205e-09,93525.76647097194
c,4.2251601523046745e-11,93525.76647097194
c,3.1107061371216105e-13,93525.76647097194
c,1.1676841200139454e-05,93525.76647097194
c,3.599126980717571e-07,93525.76647097194
c,6.780787441956759e-09,93525.76647097194
c,8.392202037466046e-11,93525.76647097194
c,5.144738801643456e-13,93525.76647097194
c,1.2056561105727726e-06,93525.76647097194
c,2.284217921581788e-08,93525.76647097194
c,2.4299330603216873e-10,93525.76647097194
c,1.2769160728787199e-12,93525.76647097194
c,8.495442986415636e-08,93525.76647097194
c,9.030462488901492e-10,93525.76647097194
c,4.152858612549437e-12,93525.76647097194
c,3.078609756013151e-09,93525.76647097194
c,1.4158881098819132e-11,93525.76647097194
t,0.2349573154154353,90300.74004093843
t,0.06175397529136347,90300.74004093843
t,0.014861412868304558,90300.74004093843
t,0.003226474717749825,90300.74004093843
t,0.0006196301425141632,90300.74004093843
t,0.00010244331170927018,90300.74004093843
t,1.4012893396704584e-05,90300.74004093843
t,1.4884854909469336e-06,90300.74004093843
t,1.0927637069529927e-07,90300.74004093843
t,4.16408551390246e-09,90300.74004093843
t,0.013252943925148183,90300.74004093843
c,0.005572631934473406,90300.74004093843
c,0.001619372004876267,90300.74004093843
c,0.0003828954239380594,90300.74004093843
c,7.646744924674764e-05,90300.74004093843
c,1.2863741468771908e-05,90300.74004093843
c,1.7722736544364959e-06,90300.74004093843
c,1.8874755528582726e-07,90300.74004093843
c,1.3866521531707976e-08,90300.74004093843
c,5.283979304451791e-10,90300.74004093843
c,0.008899047028026722,90300.74004093843
c,0.002726287503528149,90300.74004093843
c,0.00035252083224053717,90300.74004093843
c,3.848457476072695e-05,90300.74004093843
c,3.4931142043059804e-06,90300.74004093843
c,2.5514129355780346e-07,90300.74004093843
c,1.4133504477875647e-08,90300.74004093843
c,5.296044713887227e-10,90300.74004093843
c,1.009048400391066e-11,90300.74004093843
c,0.0026867772475150514,90300.74004093843
c,0.00037703850576148445,90300.74004093843
c,2.921261810780694e-05,90300.74004093843
c,1.8513312753211733e-06,90300.74004093843
c,9.309840946075676e-08,90300.74004093843
c,3.507694816898277e-09,90300.74004093843
c,8.845449503067093e-11,90300.74004093843
c,1.1235400630693615e-12,90300.74004093843
c,0.0005843504233969746,90300.74004093843
c,4.743519608433472e-05,90300.74004093843
c,2.3330528824208607e-06,90300.74004093843
c,9.010033851647448e-08,90300.74004093843
c,2.5835781361505106e-09,90300.74004093843
c,4.919657736746075e-11,90300.74004093843
c,4.686459553759903e-13,90300.74004093843
c,0.00010205665645583034,90300.74004093843
c,5.160138594143687e-06,90300.74004093843
c,1.6249921821337443e-07,90300.74004093843
c,3.772048090544544e-09,90300.74004093843
c,5.7779931013357544e-11,90300.74004093843
c,4.4004730415103666e-13,90300.74004093843
c,1.4270817566882504e-05,90300.74004093843
c,4.5623069833480856e-07,90300.74004093843
c,8.908742597790731e-09,90300.74004093843
c,1.1422651366443937e-10,90300.74004093843
c,7.254197242900773e-13,90300.74004093843
c,1.5213060417552937e-06,90300.74004093843
c,2.988024261872668e-08,90300.74004093843
c,3.293381435620635e-10,90300.74004093843
c,1.7922920092505734e-12,90300.74004093843
c,1.1078326529571914e-07,90300.74004093843
c,1.220116986611064e-09,90300.74004093843
c,5.811129355492994e-12,90300.74004093843
c,4.153510618776224e-09,90300.74004093843
c,1.978500176191833e-11,90300.74004093843
t,0.23850303442947013,87290.71537290714
t,0.06432923804501248,87290.71537290714
t,0.015899547400250263,87290.71537290714
t,0.003548119811749892,87290.71537290714
t,0.0007010285672669064,87290.71537290714
t,0.00011935312919656577,87290.71537290714
t,1.682936116097211e-05,87290.71537290714
t,1.8447964953358098e-06,87290.71537290714
t,1.3992780192872978e-07,87290.71537290714
t,5.5159539574800576e-09,87290.71537290714
t,0.014158033830345314,87290.71537290714
c,0.0061288346795296406,87290.71537290714
c,0.0018329752085834705,87290.71537290714
c,0.000446064903926794,87290.71537290714
c,9.171722029815976e-05,87290.71537290714
c,1.5894950730826335e-05,87290.71537290714
c,2.25783977474657e-06,87290.71537290714
c,2.481649277229561e-07,87290.71537290714
c,1.8836925326851106e-08,87290.71537290714
c,7.425515645073655e-10,87290.71537290714
c,0.009590510536337672,87290.71537290714
c,0.003038636741736301,87290.71537290714
c,0.0004059770831036872,87290.71537290714
c,4.577699594721096e-05,87290.71537290714
c,4.291413342155659e-06,87290.71537290714
c,3.2380244123497715e-07,87290.71537290714
c,1.8536075160890952e-08,87290.71537290714
c,7.181189393135057e-10,87290.71537290714
c,1.4154094563068043e-11,87290.71537290714
c,0.0029819745777205503,87290.71537290714
c,0.00043341405025416543,87290.71537290714
c,3.474722169406752e-05,87290.71537290714
c,2.277469049945767e-06,87290.71537290714
c,1.1842541928347439e-07,87290.71537290714
c,4.613851758983323e-09,87290.71537290714
c,1.203287964060551e-10,87290.71537290714
c,1.580955418661878e-12,87290.71537290714
c,0.0006676501375439715,87290.71537290714
c,5.616138148772931e-05,87290.71537290714
c,2.859750436949582e-06,87290.71537290714
c,1.1428035773947132e-07,87290.71537290714
c,3.3899760984446026e-09,87290.71537290714
c,6.677407238253608e-11,87290.71537290714
c,6.581957201490241e-13,87290.71537290714
c,0.0001200735461369673,87290.71537290714
c,6.291196717172348e-06,87290.71537290714
c,2.0512972688513376e-07,87290.71537290714
c,4.9276944417281365e-09,87290.71537290714
c,7.809334776065491e-11,87290.71537290714
c,6.15419173954912e-13,87290.71537290714
c,1.73003972748359e-05,87290.71537290714
c,5.729719105007636e-07,87290.71537290714
c,1.1582275222243865e-08,87290.71537290714
c,1.5366596536892096e-10,87290.71537290714
c,1.0096194713593576e-12,87290.71537290714
c,1.9018809615106713e-06,87290.71537290714
c,3.8679857960674524e-08,87290.71537290714
c,4.411902891632291e-10,87290.71537290714
c,2.4845195345513105e-12,87290.71537290714
c,1.4296255160077542e-07,87290.71537290714
c,1.6294311178111087e-09,87290.71537290714
c,8.028855358332976e-12,87290.71537290714
c,5.538856373554779e-09,87290.71537290714
c,2.7292574450443752e-11,87290.71537290714
t,0.2418120045057408,84474.88584474886
t,0.06686145549783941,84474.88584474886
t,0.016954036240459353,84474.88584474886
t,0.0038847833866912374,84474.88584474886
t,0.0007888014147073436,84474.88584474886
t,0.00013814619560616193,84474.88584474886
t,2.0057875968294836e-05,84474.88584474886
t,2.266467948347506e-06,84474.88584474886
t,1.774176791174975e-07,84474.88584474886
t,7.2269317891171525e-09,84474.88584474886
t,0.01507648353456642,84474.88584474886
c,0.006711792691426525,84474.88584474886
c,0.002063705065266784,84474.88584474886
c,0.0005163368475002653,84474.88584474886
c,0.00010918794873030109,84474.88584474886
c,1.947280667360246e-05,84474.88584474886
c,2.8487654182268035e-06,84474.88584474886
c,3.227907286072404e-07,84474.88584474886
c,2.5286700399383688e-08,84474.88584474886
c,1.0300283620826023e-09,84474.88584474886
c,0.010301806428619787,84474.88584474886
c,0.0033718486766936197,84474.88584474886
c,0.00046496049222631477,84474.88584474886
c,5.409090347661613e-05,84474.88584474886
c,5.231467371691334e-06,84474.88584474886
c,4.073183839381489e-07,84474.88584474886
c,2.4069021747896713e-08,84474.88584474886
c,9.630120867409886e-10,84474.88584474886
c,1.9613630164450058e-11,84474.88584474886
c,0.0032952945440137688,84474.88584474886
c,0.0004954995061738146,84474.88584474886
c,4.1058500309795395e-05,84474.88584474886
c,2.7801485610896154e-06,84474.88584474886
c,1.4931740007981253e-07,84474.88584474886
c,6.00876054121513e-09,84474.88584474886
c,1.618885858700736e-10,84474.88584474886
c,2.1981283980510025e-12,84474.88584474886
c,0.0007587213222558214,84474.88584474886
c,6.606001209741308e-05,84474.88584474886
c,3.478608126807059e-06,84474.88584474886
c,1.4368240341955385e-07,84474.88584474886
c,4.404266302354687e-09,84474.88584474886
c,8.963953884721931e-11,84474.88584474886
c,9.12804554165092e-13,84474.88584474886
c,0.00014036045993495727,84474.88584474886
c,7.612114081888624e-06,84474.88584474886
c,2.566950843031768e-07,84474.88584474886
c,6.374349607179974e-09,84474.88584474886
c,1.0439892006441909e-10,84474.88584474886
c,8.50196649193613e-13,84474.88584474886
c,2.0815313631072918e-05,84474.88584474886
c,7.133678474081917e-07,84474.88584474886
c,1.4911330644198917e-08,84474.88584474886
c,2.0447992257754954e-10,84474.88584474886
c,1.3883165450589985e-12,84474.88584474886
c,2.357183793363915e-06,84474.88584474886
c,4.958422162096299e-08,84474.88584474886
c,5.846333209214016e-10,84474.88584474886
c,3.4017944711139947e-12,84474.88584474886
c,1.8269811357350674e-07,84474.88584474886
c,2.152534581134624e-09,84474.88584474886
c,1.0959858021131197e-11,84474.88584474886
c,7.306451332844688e-09,84474.88584474886
c,3.7202686244131034e-11,84474.88584474886
t,0.24489119949222188,81835.04566210046
t,0.06934733310653245,81835.04566210046
t,0.018022625732196013,81835.04566210046
t,0.004236012456808644,81835.04566210046
t,0.0008830439505413817,81835.04566210046
t,0.00015892178696812198,81835.04566210046
t,2.373530666915924e-05,81835.04566210046
t,2.761809400973758e-06,81835.04566210046
t,2.2288524442054536e-07,81835.04566210046
t,9.371878759156793e-09,81835.04566210046
t,0.01600644532514093,81835.04566210046
c,0.007320887974567116,81835.04566210046
c,0.002311913530777407,81835.04566210046
c,0.0005941110203939795,81835.04566210046
c,0.0001290805491240138,81835.04566210046
c,2.3665664571665898e-05,81835.04566210046
c,3.5620123291692923e-06,81835.04566210046
c,4.1565007258530934e-07,81835.04566210046
c,3.3569834779166585e-08,81835.04566210046
c,1.4115443891862811e-09,81835.04566210046
c,0.011031898221212356,81835.04566210046
c,0.0037261664377200797,81835.04566210046
c,0.00052976333133542,81835.04566210046
c,6.35187205122699e-05,81835.04566210046
c,6.3313626586999905e-06,81835.04566210046
c,5.081453793645552e-07,81835.04566210046
c,3.096335679519946e-08,81835.04566210046
c,1.2780978358994943e-09,81835.04566210046
c,2.687068623163924e-11,81835.04566210046
c,0.0036268074871304845,81835.04566210046
c,0.0005635848487821303,81835.04566210046
c,4.8217334696979905e-05,81835.04566210046
c,3.3693427444851654e-06,81835.04566210046
c,1.8671703249165117e-07,81835.04566210046
c,7.752850618653398e-09,81835.04566210046
c,2.1555875834300409e-10,81835.04566210046
c,3.0211848647820894e-12,81835.04566210046
c,0.0008578783183193928,81835.04566210046
c,7.723007595922954e-05,81835.04566210046
c,4.201174069351499e-06,81835.04566210046
c,1.7917076064466464e-07,81835.04566210046
c,5.669278858866367e-09,81835.04566210046
c,1.1910071540111034e-10,81835.04566210046
c,1.251849318650855e-12,81835.04566210046
c,0.0001630859145209454,81835.04566210046
c,9.145153694201796e-06,81835.04566210046
c,3.18612244074902e-07,81835.04566210046
c,8.170122252348921e-09,81835.04566210046
c,1.3814059054637062e-10,81835.04566210046
c,1.1616228812183493e-12,81835.04566210046
c,2.486811439868751e-05,81835.04566210046
c,8.809863647971095e-07,81835.04566210046
c,1.9022110688687865e-08,81835.04566210046
c,2.6933295177444805e-10,81835.04566210046
c,1.887375672415814e-12,81835.04566210046
c,2.897950165389046e-06,81835.04566210046
c,6.29846424998054e-08,81835.04566210046
c,7.668673838306939e-10,81835.04566210046
c,4.6060950192883254e-12,81835.04566210046
c,2.3135777859652207e-07,81835.04566210046
c,2.8148179065379253e-09,81835.04566210046
c,1.479467937048895e-11,81835.04566210046
c,9.540691348064456e-09,81835.04566210046
c,5.014610601761227e-11,81835.04566210046
t,0.24774753091005072,79355.19579355195
t,0.07178390604611984,79355.19579355195
t,0.019103107300442,79355.19579355195
t,0.0046013104332840865,79355.19579355195
t,0.0009838283199911646,79355.19579355195
t,0.00018177526235256536,79355.19579355195
t,2.7899253423807613e-05,79355.19579355195
t,3.3396725212658795e-06,79355.19579355195
t,2.7759278146965993e-07,79355.19579355195
t,1.2036978205842708e-08,79355.19579355195
t,0.016946116822994378,79355.19579355195
c,0.007955433048780727,79355.19579355195
c,0.002577900768100383,79355.19579355195
c,0.0006797775677199434,79355.19579355195
c,0.00015160102723015857,79355.19579355195
c,2.8546334728790645e-05,79355.19579355195
c,4.416292331905353e-06,79355.19579355195
c,5.301968676657207e-07,79355.19579355195
c,4.410474441652462e-08,79355.19579355195
c,1.9124698159758008e-09,79355.19579355195
c,0.011779737241051262,79355.19579355195
c,0.004101783292562436,79355.19579355195
c,0.0006006733969552642,79355.19579355195
c,7.415612532425675e-05,79355.19579355195
c,7.6105565952055976e-06,79355.19579355195
c,6.290206810838361e-07,79355.19579355195
c,3.9485470171296555e-08,79355.19579355195
c,1.679856531655588e-09,79355.19579355195
c,3.642107448964538e-11,79355.19579355195
c,0.003976540095687986,79355.19579355195
c,0.0006379549075527131,79355.19579355195
c,5.6297251509396934e-05,79355.19579355195
c,4.0558205737905445e-06,79355.19579355195
c,2.3167973964288713e-07,79355.19579355195
c,9.916163140610834e-09,79355.19579355195
c,2.842470009367659e-10,79355.19579355195
c,4.1085520402495135e-12,79355.19579355195
c,0.000965422277422804,79355.19579355195
c,8.977334825310823e-05,79355.19579355195
c,5.039852473361084e-06,79355.19579355195
c,2.2170952937439203e-07,79355.19579355195
c,7.234514112774981e-09,79355.19579355195
c,1.5672274589206836e-10,79355.19579355195
c,1.6991755225070904e-12,79355.19579355195
c,0.00018842051007714883,79355.19579355195
c,1.0914006574542015e-05,79355.19579355195
c,3.924506477518547e-07,79355.19579355195
c,1.0381773236228797e-08,79355.19579355195
c,1.8103924392595672e-10,79355.19579355195
c,1.5700461764023288e-12,79355.19579355195
c,2.951408601025579e-05,79355.19579355195
c,1.0797463995092238e-06,79355.19579355195
c,2.4058592269435297e-08,79355.19579355195
c,3.513755016115727e-10,79355.19579355195
c,2.5397704772611718e-12,79355.19579355195
c,3.535876538417193e-06,79355.19579355195
c,7.932454331588401e-08,79355.19579355195
c,9.963530851059277e-10,79355.19579355195
c,6.171967451007454e-12,79355.19579355195
c,2.9048358934566365e-07,79355.19579355195
c,3.6459669727761934e-09,79355.19579355195
c,1.9762469438688868e-11,79355.19579355195
c,1.234005589378917e-08,79355.19579355195
c,6.688671491672515e-11,79355.19579355195
t,0.25038783854641117,77021.21944668276
t,0.07416852094145232,77021.21944668276
t,0.020193324100153315,77021.21944668276
t,0.00498014175437779,77021.21944668276
t,0.0010912037781486555,77021.21944668276
t,0.0002067975504984193,77021.21944668276
t,3.258786331916674e-05,77021.21944668276
t,4.0094350996916495e-06,77021.21944668276
t,3.4293029130272323e-07,77021.21944668276
t,1.532075367960406e-08,77021.21944668276
t,0.01789374513723995,77021.21944668276
c,0.008614677595402714,77021.21944668276
c,0.002861915283942338,77021.21944668276
c,0.000773715291139062,77021.21944668276
c,0.00017695966921251784,77021.21944668276
c,3.419198550748924e-05,77021.21944668276
c,5.432128016407897e-06,77021.21944668276
c,6.703481188058413e-07,77021.21944668276
c,5.7382208793615996e-08,77021.21944668276
c,2.5636074374446594e-09,77021.21944668276
c,0.012544266878500885,77021.21944668276
c,0.00449884366565856,77021.21944668276
c,0.0006779730845024919,77021.21944668276
c,8.610182664265525e-05,77021.21944668276
c,9.08989403964472e-06,77021.21944668276
c,7.729791768953942e-07,77021.21944668276
c,4.994069210950691e-08,77021.21944668276
c,2.1878102385297638e-09,77021.21944668276
c,4.887126814345777e-11,77021.21944668276
c,0.004344477139611516,77021.21944668276
c,0.0007188885177713926,77021.21944668276
c,6.537427244777266e-05,77021.21944668276
c,4.851163090553376e-06,77021.21944668276
c,2.8538123414932615e-07,77021.21944668276
c,1.2579391572668797e-08,77021.21944668276
c,3.714162831458534e-10,77021.21944668276
c,5.531213508047639e-12,77021.21944668276
c,0.0010816403822347578,77021.21944668276
c,0.0001037941321989505,77021.21944668276
c,6.007913934541476e-06,77021.21944668276
c,2.7236884750370116e-07,77021.21944668276
c,9.156843457092112e-09,77021.21944668276
c,2.043639701909683e-10,77021.21944668276
c,2.282604660841514e-12,77021.21944668276
c,0.00021653636830834544,77021.21944668276
c,1.294378407833488e-05,77021.21944668276
c,4.799401849726881e-07,77021.21944668276
c,1.3085547268150421e-08,77021.21944668276
c,2.351256385771383e-10,77021.21944668276
c,2.100940948990271e-12,77021.21944668276
c,3.4811164889743396e-05,77021.21944668276
c,1.3139317879030943e-06,77021.21944668276
c,3.0184071127953294e-08,77021.21944668276
c,4.5430656112066536e-10,77021.21944668276
c,3.3828044532224766e-12,77021.21944668276
c,4.283644640563911e-06,77021.21944668276
c,9.910351384586485e-08,77021.21944668276
c,1.2829638046385483e-09,77021.21944668276
c,8.188432570888082e-12,77021.21944668276
c,3.6180396873614074e-07,77021.21944668276
c,4.6804743969453e-09,77021.21944668276
c,2.6138452513535526e-11,77021.21944668276
c,1.581868593059088e-08,77021.21944668276
c,8.833924217133138e-11,77021.21944668276
t,0.25281888206003517,74820.61317677755
t,0.07649881825945176,74820.61317677755
t,0.021291176699233152,74820.61317677755
t,0.005371936387905812,74820.61317677755
t,0.001205197062383756,74820.61317677755
t,0.00023407468537385567,74820.61317677755
t,3.7839643506745735e-05,74820.61317677755
t,4.780980983720706e-06,74820.61317677755
t,4.204195364482244e-07,74820.61317677755
t,1.9335094414429932e-08,74820.61317677755
t,0.018847630309457047,74820.61317677755
c,0.009297814904561004,74820.61317677755
c,0.0031641543648086544,74820.61317677755
c,0.0008762900627864098,74820.61317677755
c,0.00020537021685521246,74820.61317677755
c,4.0684018918489204e-05,74820.61317677755
c,6.631905167885088e-06,74820.61317677755
